GeneSymbol	cd8_eff	cd8_mem	th1_rest	th1_act	th2_rest	th2_act	cd4_mem_rest	cd4_mem_act	treg	nk_rest	nk_act	dc_rest	dc_act	pmn	baso	mast_pro	mast_naive	eos	tfh	mac_1	mac_2	mac_3	mac_4	mac_5	mac_6	mac_7
SATB1	339.14996569172865	689.7305882851023	445.7869499719893	415.0353505000371	405.187962513938	834.0275678771953	552.4516908150481	924.2215877157827	674.323623515311	549.5043732306461	499.9604983735791	76.99313841390138	29.577764571362298	120.88067698043656	14.492775059351096	13.664802144621994	52.0986933671397	476.87884442789544	87.45287625835026	20.7832340748321	12.731403804792816	20.349038834468626	25.05378806302769	20.252251203513772	25.49727462204954	17.08093488621075
NELL2	694.5334267929206	170.5499031586213	57.4789345625238	27.77844091668423	38.53232800905679	20.872246416315765	363.31265484260643	70.3913484031296	22.756360773776123	36.563169669991126	18.24551138373404	18.080033495264487	19.6541836894263	32.78212261199337	10.139277854558417	9.394838555367029	52.51805642067259	41.06003391602504	12.152730910478331	10.21636266033792	10.659195553991818	12.945731077081609	12.319338507436234	15.176355659537071	8.53018905479841	11.31876886368186
HEBP2	19.31152835531241	122.38608798043633	19.22966967232627	18.359944405389644	16.30506221313078	15.13504414938802	189.83957212841554	105.62349475402944	98.73082116232217	85.03484237458692	55.675413905364614	38.95486583383834	41.898416047661186	313.05874474098187	976.5611737204871	511.6484068437385	449.7379699773095	201.16855380161317	15.87873762143341	103.84248170307518	73.70959097704979	74.23958612195672	90.21181210356009	120.27552209308978	216.989668024827	107.14904838206442
MME	11.841590952544532	12.949882456361358	10.552466455935418	10.8945181208764	10.400287419318671	10.51595121261211	18.9346464560044	17.381994373339523	15.440729623212441	14.294932509509579	16.004766652275507	14.092526187355588	16.49309749903377	502.79796852713787	7.050800236060691	6.768539315609658	9.37469661739715	12.069126426456563	17.3142223032385	51.94218290194965	40.39113617842955	21.557932906415633	25.63222986251983	25.14678361602078	17.195810893302927	18.126707976943937
SLCO2B1	13.586132458051196	12.323635106339303	14.020957234045587	14.972675850752248	13.499658151779094	15.394387443721703	24.763598217293737	20.03301672146058	33.354415657401475	15.349579694769043	18.082583021475223	155.96229955609107	57.01719636509659	28.747621572002778	26.05000180899896	21.11841411362798	33.94248726980689	10.344345778904364	13.989634305384033	401.24233790921966	74.78136374361762	901.823291308393	1202.257610440115	326.667241594507	1050.9672429914115	205.29798754951761
IQGAP2	633.204612027979	167.67757326762788	263.23319283394267	172.51675934070923	327.44479339111837	332.9733430540527	115.73732064545896	99.0392211756865	31.390131741746586	275.4164883602545	134.15676552035646	68.8582841323252	25.465933871876004	80.19331965601715	8.204857958561385	11.05918946442465	490.02076373416446	154.19411393933942	120.39598905613023	80.43688761017482	70.00863892772136	78.99045841813088	110.56971716965266	41.233276306650296	159.09275658685362	44.876411298812826
RCAN2	10.000592167220178	5.807732171314676	8.097563729865628	7.763123349724117	7.196642745159573	7.440654863388272	12.857387196318422	47.13986177777425	11.468840297896975	15.404287667613117	13.149920028199654	12.98604395906655	13.104161045638582	16.320795102420707	22.915742437593803	31.43851603125168	16.304028504341108	12.977886558384816	13.838005234942482	11.099899805481487	11.448167803382265	10.639175198615337	12.219333597310774	13.679812447887288	11.687997167237336	11.903798880111802
S100A9	293.59974131840613	28.062515633624525	26.11054535424363	18.9966532067677	12.238969019627993	12.969600327510117	21.151684434053024	17.458202829651274	11.368263057994719	919.8180016007345	436.18783350147874	127.58077607745065	69.42684461498347	4973.073275232638	63.6943262209687	40.04877887888052	594.7390758740489	1035.8431527333457	16.058572660289233	52.57837369783721	308.14520761330994	634.9243178207229	644.5655430547563	1031.981404179924	1520.2028556523976	877.4318253858357
LPL	8.335129633226117	15.709097849051181	8.3470847247255	17.194297447873996	8.133103143162206	9.431002182012586	9.601114465140022	9.481346432486175	10.155197490840916	9.722755818355749	9.132141757555564	541.9224800818049	121.20181023702544	11.262762923843756	10.367911466081717	9.662863302528478	10.275719057988333	12.851328374707931	10.59918183273976	804.9948292947148	712.3803163535797	396.7376778879484	402.5229846852485	319.630202551268	1061.8643642628692	247.902030929241
GGH	94.87554588893161	9.58241422933292	91.62643033528025	36.90782083788358	100.38531348625999	38.26550714173693	8.683953620185012	38.72185090323389	5.2823423803814595	12.498687811608685	17.99110426447114	21.70004121793633	39.70036841559757	8.313808501992577	85.20462217904276	13.438791195080862	50.666404948865505	20.652706789323126	12.172682307594684	20.93972426161342	26.85108319590494	22.79504849881775	19.45927180923897	46.134475362695895	28.909605059299892	44.421921241966025
POLB	37.52803680850048	59.752698291765995	23.124124573832535	38.8858561891141	34.795423300244686	39.47430913546767	110.2668969128061	182.56918092500936	155.48431449700604	116.61715821108656	96.56276229690829	69.2652482383776	60.54122723559528	377.384245921112	6.306356917555895	6.225670224529369	176.03495644862934	169.81511601376366	33.45125273216187	41.500893828788186	42.97996405185806	35.41336894751348	35.95911249086479	36.81896384305143	38.54200491903588	46.31319901171584
CD163	16.805219102439544	15.611867902253152	8.707947924713464	8.686455026277207	8.733462341552864	8.822428078479982	9.493408757450654	9.153700303895393	12.39773061853845	12.513757943667784	9.445874584899304	20.157025989709744	10.67303884203536	13.486475983091164	7.419919271741835	6.18283608270729	79.97339851336636	12.764086662825852	7.929838867279069	264.5695219873153	227.05919278892745	1440.5034598044683	1084.7836874101786	500.66232679173595	2533.333002305013	517.4177358614121
HMOX1	21.766486219172712	22.80531619830758	26.228690852826862	51.23322816447179	20.77421027762894	25.82559684116929	26.815999710049326	50.78688204904237	49.20529369627306	46.601796623788374	31.987605789948393	1150.9721702979252	563.3541150492171	102.41048702411244	187.2380027008654	108.04437502707943	154.56926958290234	38.681467740347344	18.777452072484873	200.10135713502245	75.29333868962536	368.7563097073618	287.98146052447817	95.80829910792548	289.2499981563919	60.48714252826335
PKD2	38.276414224389185	38.18466270472024	57.9114767701044	82.2814962438132	140.1432717522849	128.11963486324967	9.895865921185473	13.089602055576522	26.633765603740727	20.134557468535117	14.967339547030393	48.60722182069874	22.641975868665046	9.396091864002122	9.261736765651383	75.25377843834121	33.5851158348006	24.56984431171679	38.14676739861181	41.36640036947963	41.31552426474884	34.88253256520268	31.769276357253464	48.094066704637484	31.5406255882075	36.90116720371327
PI3	9.367190051801746	12.428809329289022	9.48936861022956	9.607443510233376	9.229919359718343	9.636132705218078	13.379778666431056	12.292239697562927	14.259696670141405	11.826279970593122	12.495582977086196	12.366278230623768	12.559845639597098	475.01399193910476	125.99053090717689	101.67934653441081	11.236086305570492	30.16343181668066	11.530835769035164	9.14616176338215	10.00750326608156	8.685498185335936	8.708271426403188	12.921007301023021	8.392037363435941	8.764669001998278
PUM3	25.229901604902675	68.43082835312012	18.483723847673954	70.45872995753287	21.161687872191667	93.81056672674406	45.85712290664295	163.21917739254843	64.47518333292473	69.35164132524692	101.59261949160769	56.6973041635754	45.865387108253024	41.2823500793448	7.016646049215891	7.01414220094014	194.57810144224408	35.876200444379485	19.38522829315217	92.11438068500277	104.05350956873107	136.84003347715313	76.77913421223232	70.5606981887562	88.38663969016324	80.26984694505832
DPP4	58.07626534851917	58.83709932636353	542.5273096963246	254.70966701327143	275.44561458265656	77.21866781943525	68.95449370759617	63.612106879205065	62.746359584803244	10.922727119066542	26.963093573026505	10.497276962436407	16.738940738661118	16.18019065464686	46.054054939818	41.377821978213746	12.229223980325507	8.019418895887808	7.30666240989879	15.733224068204743	16.89980356940596	21.324682107907076	21.962538195187328	16.4700696276159	30.396068258330462	16.53791971999162
GADD45A	59.08087322934081	129.47394722398624	99.44161249999307	333.57923817110026	225.71139158668726	773.7916407061292	134.6443688312792	90.9494704520982	187.26750094855845	33.61025765517657	27.25696864588731	66.86513769100962	604.3765518808998	109.4734841834253	28.436941039951734	24.770617511047963	95.97721162801251	108.85320568735087	438.43694233511854	92.06342487038768	67.78843851615645	150.20861626938134	48.928853643162846	203.65927243917236	84.63955542949871	155.55531668851825
EMP3	143.05088990203896	60.73313258399478	941.8556694902207	620.9711842390581	605.012257800848	572.67669048224775	958.9544653159043	477.72455935946067	707.8544571984261	574.8735948752343	900.5957233660282	284.4914946323037	390.43536176233556	325.1795411447308	1362.6571383778826	620.1373867462131	374.77588119910774	507.15124037901296	14.749842071961014	260.7307626767003	238.41575429346025	231.0656090087033	372.59998424621176	213.56761688816187	212.91549280723498	139.96570735242233
AQP3	44.36561916382091	50.39362388184577	59.58120456856833	26.112197345956407	17.43845704878666	26.199074323597028	189.13061871784535	27.778358418157765	142.54099442022718	19.08995617813191	18.066165150873097	88.94854237565306	28.034861696581928	23.69208044318515	15.67349621081946	12.807991729784334	15.54045035809946	17.805923902491553	92.75287631554524	17.01895254206053	10.943444729321966	6.815844231400402	8.772679697393569	10.946651937552693	14.460849273146541	7.482566239603958
GCA	86.21515330251614	80.74926049695632	17.201723350834612	48.37261633548601	12.67194604050708	14.513372108341981	14.634649448263161	22.648620705155682	6.889709796219664	46.91590892482588	21.786443572438124	136.53595217902514	50.14314908334774	866.2337291830634	6.221785400850237	6.916629472526188	127.22734831549496	389.70074512993347	29.388403024255133	383.7208913406177	438.35971365237447	365.361129055921	407.2701654817845	412.0893395557478	481.47923922852516	378.2158644348622
HBEGF	17.84523453547971	10.638655123601039	74.60005057774374	197.62774445350922	19.30011745119144	57.56079238524209	12.090311010527685	13.542883592241042	13.29728159137873	11.417008447544196	17.305154122368343	18.07663643216049	17.57097656810603	15.449432676648541	10.751770685989094	10.31998472500601	26.300147571545292	11.96151528740693	21.772344384195055	61.16629450221801	639.2427917151967	288.34047588508315	460.99110427116	893.3169748177484	205.20581893727956	643.584653932909
IL32	213.7760211519452	568.2207655537292	3799.5177964536674	1526.2970190411033	2961.0911596538467	871.4177836010167	1381.7848614317936	1646.733789617733	2304.771600528112	435.0540060090211	870.5582802760638	17.599184450869895	197.12544346791935	101.34391673644762	102.68538597546528	50.270302371914056	6.568728875914992	8.437757435260655	524.6101048627743	12.877271093229764	22.2897957924564	16.57515548870524	13.676131078994395	27.418596725063487	12.916932129837425	33.19499594707845
LRRC32	12.643172854857962	12.43348007940152	12.754127409840784	15.300649686503027	20.78530054310319	21.389898602873114	27.865873771295743	27.264527675320682	661.5092578119041	18.88496053725215	25.167296408724145	26.926995141150858	49.563616173768196	59.116633169723464	20.446300568543208	20.378833904262024	6.671028268666435	8.343044502323744	13.793819263111141	51.793336661692535	75.93774753691946	57.48791249964537	14.592062061745338	39.62646768155947	18.199946857248353	95.01573559216422
GAB2	54.92728102887043	51.63931056586399	55.90667617340507	51.46968654681964	316.92728766283903	105.76000972001505	24.52611340244846	33.54560167924749	236.73416923531278	31.07639923246477	27.492960249751807	77.79189359777754	102.06884311108733	213.775164112547	17.862994320957036	17.626339850974688	62.86317228503077	99.91283153773126	85.24107573567873	31.308120264814562	27.963164875951918	27.47788695624547	28.13429769689581	34.391867646842925	35.550720177906484	34.17118881322278
SCG5	11.594446702572395	8.680446964647231	15.17417319798794	8.871997081151767	12.150223962717092	7.872242143106045	9.733137169504914	8.907031903944658	8.055973559616094	11.0316378069585	9.472059350379594	10.233673316234125	9.131771411451224	8.9544834274928	13.154083643485535	11.865376631241217	10.07233023164144	7.109478322009676	25.691553115854145	13.685853036418719	128.29055624942998	28.47366945456351	19.937486854989686	22.799869784668626	18.388028363192824	17.810890929941177
RAP1GAP	23.12182708792085	11.813982828884653	17.765375813640503	19.40260028935036	17.928207143784345	20.702974010564358	73.92918023018849	59.301012950431435	123.08839598979179	57.402510918924854	61.55613607201048	248.5051204457378	106.19017200805233	100.55937768911794	16.462026979375675	14.732668785787574	20.695818827411674	32.42504667285581	12.611087889288608	225.6132095756943	108.40430309666316	39.44272374624646	23.22712808568352	19.607028937737546	14.388583973420696	23.11377915359008
HPGD	15.28591497034723	13.38226934478615	162.19295126223292	33.432834249271686	50.423102382742236	60.63513684190007	11.540435811963595	10.927129464856018	25.50053549453797	13.301260794761097	8.68104837445365	10.42182932850897	7.5072642683315225	8.204029396918354	12.874470683307969	29.609522742319854	1129.0508128799231	54.42273244464888	7.16802107227403	12.981789873687989	40.13271787256564	21.12036037781036	17.30587302195795	10.964810791388029	24.770554628971187	10.061400488507548
CXCL9	11.725121312538983	9.169509881979822	11.182837437471548	13.396261227972127	11.820482226252977	12.698028686591021	16.63516607402143	27.975299642823924	18.37748312370892	126.52560760622207	187.304381120008	18.290167646907147	525.8098402001432	24.980034525145516	16.161369298238778	10.760209046783872	17.09305644869899	22.89731789267071	10.88094872041246	11.809783648592722	220.79438414227897	9.426409292655517	13.13227927907859	7.793357258081573	7.869678359851391	58.83249307079271
CHST2	15.521193940628772	34.85311232772275	16.154901982750662	13.153130592486294	19.19695278611255	13.35179722799974	13.803578552856882	18.749450776438298	34.050895259452986	415.2619858117259	303.0266109440502	24.985390445967724	62.90878468382704	25.334631526982164	22.194504674981207	19.68695467331628	43.49749519501027	35.32140830677346	16.065623555752293	15.114682657434436	14.31700994750604	11.632328146750682	12.479307526615612	21.17802101311466	16.380997760880412	20.07766588267717
MMP9	12.190937690696387	14.910351748176323	15.612958662207253	16.0917509646353	15.603095005249884	16.216755203824484	21.84806517785469	18.16789197900106	18.33009746926038	86.99643082691428	21.47281836703517	891.269628441252	392.3597789586077	538.9877462718177	49.10805690942899	32.78921295539618	110.96844896048441	53.1048769939027	19.454514902806018	1509.9655249163757	4099.200168491609	2943.399126019838	3181.054987278252	4663.09256848138	1456.4915075281642	4169.86729246067
ARG2	11.824791057546886	68.82725857075785	12.363945650142725	12.550954242390413	479.0591643475898	36.98325842678584	9.35292219012025	11.859703251755128	44.45502553202669	10.867044830227558	9.83061840165101	11.262355010622754	9.389075615834203	9.482284748471205	17.2779658320254	22.61983722775523	43.07879757218515	29.756559857624424	46.902494375131944	11.128870464965765	12.282815213033158	12.46071753751365	15.84329270249133	17.484986741390376	13.548618370194042	15.333328636457448
CLDN3	11.309708193085882	14.277369549940905	11.436438779092015	11.37112828064137	10.911352007077115	11.156143497333737	10.558404393707447	10.7064833894879	16.174699801155494	9.675952781961621	10.704722778051735	10.357563412069775	10.571384170131994	13.927127787748471	1480.9372105329337	1070.464033102453	6.4484317103363	9.6338221271634	9.475478520178948	11.236823784195257	9.983270905957715	12.26397076187198	11.39929573610926	10.274969702765212	12.166474453532762	12.475394558218314
CA12	12.825218333291843	13.28338669123962	12.440968021763176	12.36965769799634	11.823963570255122	12.672506568919305	14.418220761873053	13.387813161940725	24.991844453491623	14.105473029948561	13.18163638033011	13.997204055566248	17.074458904300496	18.31994925941212	84.51636611016433	67.24120075473489	20.97854095869141	16.63549020135959	13.835231410035849	21.213849013348675	152.63037014039554	24.260558939255645	45.531689783586934	270.52742111000725	30.98107018059555	340.5919021364569
NMI	573.2627510430889	304.0549461379822	496.9513743373746	136.64466005331712	431.12591613291323	154.18072577719275	209.80995730436243	206.70165678470548	58.98278818921929	242.82531066309113	254.38822207372084	127.7856674796711	420.81946121482093	679.0836238812726	8.675502738760825	207.9026153196036	175.70234189002036	269.3198686711447	194.1586934801405	34.262100052637365	36.52902020424861	29.408257394567148	30.16520819134077	34.98440340592969	33.57362432904065	35.42494905854458
CEBPD	167.017276272402	21.19514019439743	309.90719813206414	45.17526472258941	14.855091323593186	15.492178021474219	39.29392669858883	18.10297766781837	7.962106053087368	871.1701179723494	532.4965655580125	98.32366721385779	104.14247667299362	2437.6457464429227	114.19152147673924	73.737729096154	77.06707501326899	207.80201800798423	10.063783787671579	425.67736658592196	224.2505970895252	439.60400534079594	1035.2420733736053	434.4550942365597	884.6649725304687	295.22725546828457
CYP27A1	39.22623882067485	16.736479634098856	22.3780875606695	23.4695736078019	20.97977279660093	23.28544802806543	79.0479355462771	55.739778648809846	209.94826446172317	51.72813327150872	59.265779456455085	445.5756077619616	735.1828190191469	286.95851926437206	39.88937743079264	36.71708873106245	80.20476265804706	12.399220002219616	31.97167461306893	102.51828778407986	179.31980134974714	1038.3919349588314	550.0294218293916	312.9202427645814	480.56180866082246	375.4161119688888
FABP4	7.935467889924123	12.76259362478084	8.42379909284165	8.67536190584723	8.4278352409244075	8.525972362215592	9.691633674263455	9.13432216670605	12.768156679990295	10.34547061914952	8.827735176528945	359.80401101963685	165.30012913195677	10.34960034631625	7.035738340503781	6.173387827518892	13.935070374212138	10.69396715305181	10.622566637636499	29.34548637285567	8.410194732529916	9.343510566168664	11.214091259869091	9.639164497060793	13.392566533124038	11.01899284143869
FCGR3B	21.292935322284194	61.24049019516565	8.203664040512335	7.413022552567909	7.698683220061291	7.6728715033404065	16.992709108820602	13.493645949911816	10.054862614067998	301.0917486103765	278.48508771121976	26.52896290893767	16.837815580947122	2531.8286755677805	7.100738864439151	52.35774816483138	30.109979921828447	72.66736213386646	8.594593611799844	16.120940371276173	16.152534422306882	13.47597964794084	14.376748351496726	16.283439784188577	18.863396051877256	16.625576468270385
LCMT2	30.615586634938477	43.07003684006068	38.11613184000185	52.78585401111033	48.464369131322165	64.81694277342423	23.554970479883888	59.104366585014986	23.56421248936943	32.79222968567548	54.583207595927135	32.08537609263234	26.18900346148021	21.802578204206686	61.33326756535187	60.98405170257788	57.46684236920606	52.82804378206105	49.83573571370784	28.35955856330132	35.77391839771064	49.253196731489226	44.933749840923575	40.45539544252014	15.38444015437514	41.00199514565233
DUSP4	27.47006355529548	18.755228497872587	127.96288924283658	729.2460063063692	187.9686111625676	1039.2194183490103	15.508161291885699	74.08544166136913	152.1047056185805	9.625813332171989	19.887135715810306	8.819559609067836	86.60539098592126	9.717942402958482	24.841333730902694	27.98104948313116	45.86145841732301	8.038370613473324	243.0795588406934	11.68029162136097	10.075404252547518	9.668622998525914	10.895769521077039	14.173783625067529	9.32569515093242	14.874271030634807
HBA2	164.33062785593634	14.80065765901673	16.708342367098187	17.89777937858644	15.443157788809913	17.457491043469336	19.32408913787408	17.729542278592415	27.824748382808366	312.59513631059565	128.11520948779784	17.843858004848386	24.83129075778972	1610.0653791482744	261.6790770454034	246.0501214386098	10.344626684043416	1187.6682560533238	13.665577117785205	30.393879894423087	16.033837204576262	13.662010646797654	12.124632155044216	10.56060942349501	10.282015887493543	10.26973031579764
ETHE1	87.58120760181639	16.670054830653037	208.34414180786564	72.37356165171548	127.33735390289026	60.18096541958766	182.46788177944373	254.77377796738395	330.0895850251767	117.59229637971248	88.73622726413174	251.4858464664797	99.23197648479287	48.51939934024844	265.38902573616764	224.26982904437045	105.76290725054872	39.367869379355746	263.9304031921858	22.18663996341581	20.426471607869086	19.171361128614933	13.94058361606397	16.933470064350345	18.51249313671904	19.05939793573613
CEBPA	16.41352259824167	23.84228178722829	16.747289324739572	19.37139056472475	16.081746283163476	18.870340272982045	42.83741724092648	29.406692103251128	24.36990451117214	40.641590643647724	31.170691737815677	697.8307243359563	188.78613855192927	90.04519212672824	32.81464445061724	29.465905134281964	22.758850926094404	18.644360851704814	484.3626489015348	530.9493354909891	301.2971204530462	353.72858419988967	270.3158311854547	212.64834379936997	294.7382220603739	138.89202128499446
RNF144A	31.050565868983774	38.198777612029325	79.92817547332926	15.340569408921942	191.30332680465744	27.760500061594982	60.133545080152516	43.65274896056897	92.70146440392121	54.392218221971426	83.38046315372203	20.111662543995077	21.459263102060607	34.14302649722021	14.273091032388924	13.839070534500147	123.04975229265114	321.4279660186947	34.577708126404175	14.325373750050401	18.324886565651052	21.608803423785336	21.004160094288014	17.760229675106885	13.969781403946364	20.349439005791144
MAOB	10.41463296779235	6.310484989701635	13.301865174643547	14.361573328443955	18.34116122231823	15.460953436722434	33.4284829937065	29.299700153302798	20.380220898902003	23.640961147247506	27.643205836508972	28.27963353837846	27.247719314405884	57.04730287173836	10.259353270368885	10.696920645946532	375.8072533899382	9.318477434862407	12.894538823165233	21.12515614020566	22.27906695919659	16.88772126156913	12.667496894757157	15.01245154635361	18.177221730209148	13.526087396116637
TCN2	14.559555862642725	10.056892871518581	18.770627159190173	18.91614320084527	17.194103984069375	17.025766747745518	14.364306074403624	12.63837538869244	29.582946814953697	15.57477140523867	12.748369802285014	21.162809558980545	25.198979909580483	19.213714846796968	58.001496566979164	36.9448098856599	34.36520711350282	18.783085323365004	15.073690716289818	48.71573179731327	24.028779056685895	86.9409628604206	55.899970269496	19.5935508827501	111.99330643816768	23.4616787147794
QPRT	21.48116738913378	12.359843830916217	24.47871667563412	19.066320651611992	36.30888715791503	27.30364738279306	14.655580094979895	14.19859577593435	20.50962153796976	13.676987503839465	14.702563673441999	170.23923058016766	16.637276553439435	18.626856071908716	48.93899016039876	51.216885965711334	42.746765616267474	8.988137734809472	69.46756260407764	275.4046003398319	33.632342191548034	208.79579485620562	76.00612088411633	24.304335858594737	39.80153488295538	19.73999399086792
MYRF	10.62543770184866	12.487861249751587	10.948184781312191	10.684086649327995	11.62407996761902	12.26832854482691	11.829452746809977	11.638520236986244	13.693679571447227	11.00836815544699	12.222633454439382	13.528585619188787	12.044500221566947	14.600406677108486	802.8155625097512	409.86991665971067	8.106652431872478	7.4235619759395215	10.414776768564312	14.937869703872112	14.00759809878365	11.875471401469925	12.398622197635126	10.644782720062064	10.050766180884983	10.394775951528528
CCL4	280.1945939440856	207.72895630083485	1086.0053492785075	5971.7347534126175	446.03672907213064	6469.977941484085	34.45582718505267	1643.2900347863608	12.621350996870085	1250.3757060048658	3829.9168155104985	194.628385358273	384.32216474099806	326.2973893512188	39.88027650577314	40.32958143708916	67.27868824774527	381.0545196636826	10.735808778787534	11.387875611648377	11.217597184188092	10.92582658604381	12.23335491699859	13.401687670348156	11.451135914896689	21.717604046596595
TYROBP	115.15585147165365	33.121548771110895	11.107107048805306	10.788213131886335	12.18380093009172	12.10733226537768	11.765926784109814	9.414858905879463	19.41745271965701	1135.607102993368	667.3195489001881	1482.999200508229	1962.313282263786	2792.0970104989005	197.40951400110126	1303.7572462491	538.3737703849692	1021.8480118154647	8.673113973211503	2344.536776228579	2391.3351089786006	2489.3407350756306	3329.9392981297387	2872.5615623296617	2693.4097302584673	1917.1148912133337
GPR137B	37.00368717154856	67.6493163852093	38.19640464728323	76.69495320752199	39.882279773464916	119.9126674857667	13.201258857063168	16.621979363177342	11.438403710543845	36.01993790245957	29.485841499062033	182.663371731933	261.84096552486295	12.02669215167854	21.810845687593858	24.68752071474934	113.67573386086399	256.32312027792284	104.94362160162284	219.07084968966402	162.8451648911979	273.71265974103545	264.1309430350924	217.61474556578307	163.98985736178403	195.84114859678462
FRG1	385.9777142708715	190.77580117170237	231.4942021431891	188.50198681334703	171.7124456404483	170.16899936302934	82.26753105884353	77.78722633024832	21.28032235976825	74.25052212128233	70.1816008939181	104.36403568165127	57.70910659943116	92.53690542257499	10.571222746772804	4.710602151941746	85.83685355615006	97.66241013220703	282.8472949850899	315.9737230614969	283.48291457274973	68.95749869078374	82.25950964680295	115.35471245855564	316.59681886622144	123.23315317980021
MYL6B	142.95886684115328	43.851987817918776	141.6887182094902	83.71080243899611	266.10053668504656	106.32225091619398	12.900469846622203	63.9556993139689	138.6066852322645	17.848259956373184	13.577225602338542	25.687452035784823	15.122675849606006	11.425114615554513	17.99887430404895	29.5348585560659	47.59831467518437	13.8664101347818	208.20067487287454	77.0999815794001	69.5602295520072	102.67730249047496	113.6462437991064	105.46878016542156	79.95126922212813	104.68128527674882
PTPN13	7.003942173537599	5.39814100319299	10.409998268732922	8.495515173137465	11.171423822331787	9.263800937088467	7.003475055799587	7.368157646515883	7.5785265891689235	6.802552986154645	5.299126968651806	7.742111460883457	5.538051946771849	5.056144281409027	11.078135976493174	10.214443607252582	10.000698461000823	13.545459713466412	112.008632704281	9.672231356013826	11.940347236477695	13.992111180550525	12.352340295032215	10.087720214987291	10.026206513389877	11.390418601993323
SLC31A2	19.921586141038837	14.056392836431108	17.794579956211983	22.057619861095763	15.184943135854567	19.666910733189557	21.114273469334503	25.47931384451384	14.195811634050507	48.208426787629605	32.24763346279649	172.6976965399202	377.44833372937484	227.82172196589127	70.94259230639084	44.59197633542636	41.91746082856872	34.39875771984773	51.70365051823358	291.95234030554866	617.7161632449228	580.9758932717303	703.05063364437	651.7613393751375	614.4013217099431	1058.6424406131248
GMFG	981.6221228995117	1174.4464872406613	1277.3868567936208	623.0637211103794	1300.853388200859	619.2952184769052	711.591882707277	382.1719478494571	952.4619443776845	538.0225044386414	302.90696249660255	363.21296219586793	51.61658502090645	2085.5434399260566	5578.104978153628	4227.791190991392	247.8421971130552	616.7424784755776	888.8301936694469	428.49219817226225	268.87180748161205	134.55130823967878	164.8250075561209	192.05313033861836	669.7914320742121	193.88397696262678
GCH1	980.0490052398052	510.5352294488291	1142.184344779112	638.9327836282094	519.3722947971992	258.8648097831894	232.2516012527507	221.09063747072807	43.67893942157699	628.4208250815451	751.3752801639492	12.948973005861864	257.5081632210325	28.26126448841127	7.026151030760393	6.824150625851485	27.801280530048963	98.83022069339086	378.3601582747797	10.61191863238056	49.1095122642724	13.681090148758424	16.50209498696392	34.86819174408918	17.18477215306771	71.7292918483832
LMO2	15.874939345434557	39.324601811052524	8.341914266294191	8.511751023686847	8.666182615755787	8.082982481024024	10.846970503067439	10.562775815474978	9.421960949096386	64.80663159298828	20.691281404413704	216.28358570049053	14.330190045906603	203.6682597960458	54.32621134790077	42.46551245125329	162.79281842210565	158.1042929147943	9.257533479622452	324.1550414823643	169.93486825737034	88.2169831605449	131.737487032424	144.68838662182964	364.23636055287903	131.01004389458706
VDR	15.255881636217518	14.767269644221102	136.39672131629627	417.90064744438	58.65148267059231	328.17047598472715	13.663933460194352	57.81528660029574	122.36277552182884	14.76211073045551	15.18764523974778	38.3384308112655	25.455046612148355	35.53413677765651	41.060109111328444	36.0634032057121	23.741355695468854	70.90628955592611	43.28703974598841	29.732898914363627	67.23297829251904	44.961260908717286	26.07011699165639	54.46411621891901	23.201592051608923	55.67647602547443
MMP7	7.772043827308559	21.608472238039383	8.542534004067184	9.637184469735404	9.040756075730279	9.606054802911785	8.56149844814472	8.379591543079757	12.23251585786306	12.210122293749253	8.46490523078994	35.97572145971437	30.35479214637074	8.764992191951535	7.2149749750561325	7.164335947528286	16.93302492940818	14.726199371156193	10.812937397426039	66.47431869227792	85.21191247101241	81.24752597968812	65.20477287225138	50.658068321816685	143.4511708120689	17.872181784568973
CHGB	9.226225662964461	10.331340170389971	8.563768712348017	8.463163891216157	8.282993405503227	8.12553043967084	16.993481485047543	15.925619903376104	14.695183488276596	15.944546292819362	14.639297912536442	14.31319520328504	14.711489111149119	16.369780202530436	19.12480606173511	12.792277204779106	19.97427914754573	21.610871162202617	147.9364999477469	8.508170529707144	8.787568481144795	8.982105785035749	8.129691779159732	7.691396929325159	9.013930214798387	8.708834488716938
SGSH	67.4636147647294	29.951985085001002	40.212823963632026	24.81939859013002	91.68546327612243	26.896862354845144	108.99655406455679	42.472318203346084	228.39710828786554	54.966841672800506	29.550059951680023	80.11347413926957	83.05223202620554	39.73322943139831	184.3856712364774	133.89247521968264	11.939142731746115	8.806217947842255	55.28554336852482	276.8953887606668	177.30005518390755	353.6537298446858	484.7746051367164	276.52244869290666	203.326258631075	174.57497856175866
S100P	30.60501090559689	15.0603770924627	26.924003720553753	18.69871572180221	36.51093555925677	25.31692368960404	11.575637954364106	27.180656831901427	11.914349773503293	118.91562927732991	49.753333040186526	16.805583998974313	14.003573952155918	1948.9990618259428	78.67951303354255	23.961171344808008	80.80391515671955	1204.2349372704912	20.336682533632604	10.267391605567543	25.20221669096768	23.64079490109432	19.06620291376599	13.283709522540438	61.64436557217903	37.204129159749556
